Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
146807,335837777,G,6.913,-1.25003,-0.119674,-6.79716,1.25575,-2.39035,-3.04615,1,G,4.83813,-1.5513,-1.71008,4.25034,2.30888,1.37012,-2.30755,1,10.973
146807,335878353,G,30.6836,-10.6565,10.6454,-26.7318,15.0627,-1.33809,2.35672,-1,T,9.84422,-1.72434,3.813,-8.90984,4.18477,-1.49993,1.9955,-1,3.13859
146807,335872897,G,21.9905,-4.74374,-1.81941,21.3952,5.08068,2.14468,-2.77536,1,G,4.43837,-4.01319,1.87267,-0.274573,4.42861,-0.06196,2.705,-1,13.2557
146807,335951505,G,7.2778,5.60558,-0.119609,4.63878,5.60686,0.753875,-0.0213342,-1,G,9.33729,-8.03373,-1.17596,4.6098,8.11934,0.54098,-2.99625,1,13.5259
146807,335966225,G,20.7772,3.11963,2.44172,20.3958,3.96157,2.34113,0.6641,1,T,5.26849,1.58188,-0.863782,4.94948,1.80235,1.73495,-0.499804,-1,3.37683
146807,335979569,G,9.27994,2.0812,-2.87752,-8.5729,3.55127,-1.61482,-0.944627,-1,G,5.36072,-4.6475,1.007,2.47241,4.75535,0.49896,2.92822,-1,12.9247
146807,335981025,G,5.86647,-4.53864,3.35718,1.59195,5.64535,0.278384,2.50472,-1,T,4.48937,1.67746,-1.02336,-4.03512,1.96498,-1.46732,-0.54779,1,9.36169
146807,336022801,G,23.4076,4.9758,0.820228,22.8577,5.04295,2.2164,0.163374,1,T,3.85698,-2.72057,-2.01711,1.84252,3.38677,0.520246,-2.5036,1,11.2578
146807,336049873,G,14.5144,2.58176,4.20616,-13.6492,4.93531,-1.7416,1.02029,1,G,5.52632,-3.42433,-3.99591,-1.68397,5.26245,-0.314774,-2.27932,1,12.8752
146807,336157817,G,15.4871,-6.68667,5.71278,-12.7472,8.79474,-1.16637,2.43458,1,G,8.32681,3.60048,-0.558896,7.48657,3.6436,1.46784,-0.153999,1,22.4352
146807,335280642,G,27.9473,8.76951,2.40082,-26.4267,9.09221,-1.78847,0.267222,-1,G,6.13824,-3.11709,-0.0800182,-5.28622,3.11811,-1.29845,-3.11593,1,10.8985
146807,335292746,G,18.9485,-1.60257,-6.83945,-17.598,7.02469,-1.64914,-1.80096,-1,G,6.38365,1.33997,6.11103,1.26476,6.25622,0.200807,1.35494,1,19.348
146807,335319698,G,36.346,-3.58821,-9.95657,34.7708,10.5834,1.90503,-1.91669,1,T,3.00989,-0.7448,0.024087,2.91427,0.74519,2.07284,3.10926,-1,3.35986
146807,335371258,G,5.52289,-3.09254,-4.39113,1.28268,5.37083,0.236609,-2.18438,-1,G,4.83081,0.912665,3.94575,2.63128,4.04992,0.610983,1.34349,1,9.32361
146807,335392554,G,6.39908,-4.29406,-4.15541,2.28706,5.97549,0.373963,-2.3726,-1,G,6.89877,-0.209677,-6.4114,-2.53611,6.41482,-0.385716,-1.60349,-1,6.69549
146807,335631002,G,14.6163,7.61429,-11.6891,4.36042,13.9503,0.307689,-0.993436,1,T,9.25429,-1.47437,2.15544,-8.87756,2.61145,-1.93773,2.17072,-1,20.5137
146807,335717314,G,17.474,5.05766,5.46028,-15.8093,7.44275,-1.4978,0.823659,1,G,8.76528,-5.4299,1.58011,-6.69615,5.65514,-1.00574,2.85841,-1,11.5021
146807,335979162,G,9.97952,-2.23126,-0.310628,-9.72135,2.25278,-2.16847,-3.00327,-1,G,9.24959,5.87109,7.02152,1.33127,9.15267,0.144943,0.874394,-1,15.5268
146807,336002706,G,12.118,-9.42005,2.26893,-7.27662,9.68945,-0.693934,2.90523,-1,T,8.76991,-5.72281,2.79901,-6.0262,6.37064,-0.842621,2.6867,-1,2.08545
146807,335262235,G,42.5295,7.17747,6.9834,-41.3336,10.0142,-2.12518,0.771695,-1,G,14.5021,-6.9089,5.54076,-11.4833,8.85623,-1.0764,2.46565,1,17.4944
146807,335307227,G,33.0925,6.71219,5.06751,-32.0057,8.4103,-2.04644,0.646675,1,T,4.40272,1.19996,-0.379545,-4.21768,1.25855,-1.92402,-0.306341,-1,3.02889
146807,335459379,G,11.4494,2.1416,-2.68405,-10.9218,3.43374,-1.8741,-0.897338,1,G,4.41654,-0.553089,3.62221,2.4634,3.66419,0.629817,1.72232,-1,13.2958
146807,335462395,G,39.4552,-1.22857,12.0456,37.5512,12.1081,1.85001,1.67244,1,T,8.52957,-1.48716,2.10578,8.12998,2.57797,1.86594,2.18569,1,2.85097
146807,335632099,G,6.84241,-6.70496,-0.373797,1.30809,6.71537,0.193579,-3.0859,1,G,4.52117,3.47226,-2.77448,-0.821873,4.44458,-0.183878,-0.674157,-1,10.4179
146807,335682867,G,35.6294,-4.33273,6.42878,-34.7756,7.75253,-2.20624,2.16383,-1,T,2.75016,-0.732835,-0.186135,-2.64206,0.756104,-1.96416,-2.89286,1,2.8774
146807,335748931,G,39.0417,11.8079,4.85935,-36.8945,12.7687,-1.7829,0.390411,1,T,10.616,3.25036,-0.153393,-10.1045,3.25398,-1.85122,-0.0471576,-1,2.84422
146807,335753491,G,13.5247,-9.02888,3.92056,-9.27435,9.84335,-0.839903,2.73193,-1,T,5.85245,0.466583,-0.925472,5.75897,1.03643,2.41612,-1.10383,1,16.758
146807,335818587,G,19.8168,2.70606,3.68551,-19.2818,4.57227,-2.14607,0.937456,1,T,16.6732,2.80248,1.26707,-16.3868,3.07561,-2.37481,0.424621,-1,2.09812
146807,335816531,G,6.1595,-2.98677,-1.20952,5.24829,3.22238,1.2641,-2.75682,1,G,4.34049,3.24574,-2.34339,1.67405,4.00328,0.406851,-0.625332,-1,7.04562
146807,335926387,G,6.74645,-4.48842,-0.227709,-5.03047,4.4942,-0.963285,-3.0909,-1,G,10.3099,-3.20864,1.88968,9.61333,3.72375,1.67713,2.60935,1,14.419
146807,335934963,G,11.1876,6.34298,0.784624,9.18157,6.39132,1.15905,0.123074,1,G,6.7584,-2.06367,3.87646,5.13606,4.39154,0.996322,2.06,-1,8.77636
146807,335991427,G,56.8893,-3.64669,-10.8967,55.7167,11.4907,2.28236,-1.89374,1,T,8.41159,-1.19536,-1.04958,8.25913,1.59076,2.3494,-2.42104,-1,2.26879
146807,336008691,G,35.9628,6.87534,-0.103275,-35.2992,6.87612,-2.33831,-0.01502,1,G,9.36201,1.13096,-3.96582,-8.40412,4.12393,-1.46045,-1.29299,1,7.98141
146807,335213244,G,24.4324,11.408,-2.73049,21.4321,11.7302,1.36352,-0.23493,-1,T,5.2986,1.51244,2.15788,4.59566,2.63513,1.32292,0.959473,1,6.26297
146807,335273876,G,26.4007,10.4406,3.32884,24.0187,10.9584,1.52627,0.308648,1,T,7.22843,-1.58665,0.331961,7.04354,1.621,2.1752,2.93535,-1,8.61749
146807,335495444,G,11.1331,2.17829,2.45952,10.6368,3.28545,1.891,0.845962,-1,G,4.41634,1.536,3.36611,2.40892,3.7,0.612113,1.1427,-1,4.88482
146807,335511036,G,9.30245,0.916841,5.78246,7.22821,5.85469,1.03794,1.41355,1,G,4.89216,-0.462503,4.48908,1.88584,4.51284,0.406588,1.67346,-1,3.56516
146807,335586876,G,18.3108,-5.15489,-3.18899,-17.278,6.06157,-1.77005,-2.58758,-1,T,3.20855,0.409216,0.819852,3.07311,0.916305,1.92476,1.10784,-1,15.2698
146807,335753484,G,10.1638,3.62917,-1.50319,-9.37342,3.92816,-1.60412,-0.392684,-1,G,13.5074,4.09865,5.38925,-11.6874,6.77074,-1.31401,0.920595,1,6.47655
146807,335835876,G,7.87227,-5.58931,-3.70779,4.11988,6.70731,0.580994,-2.55588,-1,G,11.659,5.32146,8.4725,5.98492,10.0051,0.567272,1.00998,1,16.0184
146807,336028772,G,7.46678,-1.06506,-5.2616,-5.18872,5.36831,-0.85752,-1.77052,-1,G,19.0621,-5.01439,-9.73646,-15.6016,10.9518,-1.15218,-2.04638,1,3.10526
148864,436359576,G,10.4312,-6.63076,-1.51726,7.90755,6.80214,0.991749,-2.91664,-1,G,5.72985,-5.13544,-0.38963,-2.50909,5.1502,-0.469719,-3.06587,1,9.48452
148864,436471928,G,16.9457,5.12983,-1.15255,-16.1091,5.25771,-1.83846,-0.221006,1,T,3.0537,0.747723,0.691859,-2.87684,1.0187,-1.76128,0.746611,1,2.18031
148864,436507136,G,9.13226,2.86162,-2.99744,8.13716,4.1441,1.42722,-0.808576,1,G,7.86175,-7.09985,0.043119,3.37434,7.09998,0.458976,3.13552,1,11.3838
148864,436588480,G,8.01329,-3.56164,-0.0682764,7.17716,3.56229,1.45022,-3.12243,1,G,7.7442,-2.93162,-2.01971,6.87662,3.56,1.41264,-2.53833,-1,2.06581
148864,436585736,G,40.168,-1.54898,-17.6833,-36.0327,17.7511,-1.45692,-1.65817,-1,T,6.06538,-1.31147,-3.05614,-5.07126,3.32565,-1.20849,-1.97616,1,3.11117
148864,436603224,G,17.4532,9.60111,6.50802,-13.041,11.599,-0.96661,0.595698,-1,G,10.4342,1.80407,-6.04008,8.3141,6.30374,1.08993,-1.28055,1,25.0013
148864,436630312,G,16.2305,-4.13307,-0.140879,15.6944,4.13547,2.04377,-3.10752,1,G,4.58404,1.83693,-4.17278,0.464638,4.55921,0.101737,-1.15611,1,12.1757
148864,436640928,G,13.7651,-3.67091,-4.27634,-12.558,5.63584,-1.54129,-2.28016,1,G,23.9464,-5.39918,-17.4034,-15.5366,18.2217,-0.773249,-1.87162,-1,8.97588
148864,436647376,G,22.9329,18.9111,12.8942,1.42085,22.8886,0.0620368,0.598431,-1,T,8.08232,7.36461,3.32427,-0.156571,8.08011,-0.0193761,0.424004,-1,2.62621
148864,436770640,G,5.49436,5.37451,-0.995453,0.548312,5.46592,0.100147,-0.183142,-1,G,5.46181,4.09754,0.700498,3.54115,4.15698,0.77265,0.169319,-1,3.67526
148864,436759192,G,17.6115,1.36144,9.1077,-15.0117,9.20889,-1.26485,1.42241,-1,T,10.9047,-2.12557,3.68896,-10.0387,4.25753,-1.59311,2.09353,1,4.61694
148864,436804752,G,13.4113,3.14906,2.57939,-12.7782,4.07061,-1.86155,0.686278,1,T,2.88058,0.549716,-0.561089,-2.7694,0.785499,-1.97275,-0.795637,-1,2.43794
148864,436834736,G,15.8956,2.19908,4.31468,15.1396,4.84277,1.85762,1.09944,-1,G,6.77306,-1.98692,-2.03301,6.14672,2.84271,1.51394,-2.34473,1,7.45056
148864,436878952,G,6.24384,-4.0727,-4.08616,2.38554,5.76919,0.402537,-2.35454,-1,G,6.86378,6.12765,-1.61953,2.63236,6.33806,0.404227,-0.258391,-1,10.4811
148864,436896592,G,6.7942,1.91354,-2.92356,-5.82591,3.49411,-1.28415,-0.991247,-1,G,7.32396,-3.10804,-2.14011,-6.27608,3.77359,-1.28199,-2.53858,1,5.07904
148864,436922416,G,6.98018,1.29856,-3.20582,-6.06203,3.45883,-1.3272,-1.18593,1,G,6.26249,1.40409,-4.99445,-3.50594,5.18806,-0.632704,-1.29674,-1,3.04524
148864,436968976,G,10.7386,-1.06622,-3.17354,-10.2028,3.34787,-1.83338,-1.89492,-1,T,5.66391,0.779641,-1.07022,-5.50595,1.32409,-2.13241,-0.941206,1,2.04554
148864,436964736,G,28.1539,-10.7809,-3.41465,25.7826,11.3087,1.56223,-2.83486,-1,G,25.0896,6.75372,2.01899,24.0788,7.04904,1.94236,0.290488,1,18.1809
148864,436981272,G,2.86455,0.866607,-0.901923,-2.57488,1.25079,-1.46954,-0.805365,1,T,21.2981,0.174081,-5.49838,-20.5751,5.50113,-2.02968,-1.53915,1,2.42165
148864,437002040,G,7.46428,3.78307,6.17168,1.81739,7.23888,0.248495,1.02089,1,G,5.54642,4.68033,2.709,1.22777,5.40779,0.22513,0.52469,-1,3.08373
148864,437081312,G,20.0553,-3.25243,1.53263,-19.73,3.59545,-2.40382,2.70123,1,G,13.7304,6.28008,-2.29299,-11.9923,6.68559,-1.3474,-0.350082,1,11.199
148864,437072472,G,41.3999,-4.65249,-6.67519,40.5923,8.13657,2.31025,-2.17949,-1,T,3.40434,-0.729207,-0.0726233,3.32285,0.732814,2.21678,-3.04233,-1,2.09322
148864,437075968,G,6.5682,2.37419,-4.86226,3.72179,5.41095,0.642665,-1.11656,1,T,10.91,-0.184479,-3.15107,-10.4429,3.15647,-1.91171,-1.62927,1,13.8314
148864,437100152,G,12.9233,1.05479,5.19182,-11.787,5.29788,-1.5399,1.37036,1,T,3.97284,1.15889,0.275983,3.78855,1.1913,1.87394,0.23379,-1,13.6641
148864,437160584,G,7.9555,-4.55337,2.8163,-5.88337,5.35395,-0.949596,2.58768,-1,G,13.5266,4.57818,2.47549,12.4848,5.20459,1.60898,0.495686,1,19.7459
148864,437169256,G,14.0148,1.58994,-3.69074,-13.4259,4.01864,-1.92107,-1.16403,-1,G,28.3226,-3.76289,4.40648,-27.7233,5.79452,-2.26926,2.27758,1,9.69362
148864,437171960,G,8.79183,3.69065,1.48336,-7.83989,3.97759,-1.4306,0.382163,-1,G,8.70979,3.15488,5.92798,5.54572,6.71523,0.752721,1.08172,-1,14.1157
148864,437188232,G,9.19345,3.52653,1.72661,-8.31208,3.92652,-1.49473,0.455297,-1,G,5.69054,-5.6377,-0.214226,-0.735903,5.64177,-0.130071,-3.10361,1,11.5292
148864,437203280,G,41.4322,-11.8086,-19.1589,34.7867,22.5056,1.21984,-2.12315,-1,T,3.45535,-0.750889,-0.655736,3.30673,0.996907,1.91419,-2.42374,1,3.66436
148864,437222464,G,11.3571,2.19286,-2.89043,10.7615,3.62812,1.80768,-0.921774,-1,G,4.39521,0.746461,3.79369,2.08745,3.86643,0.516602,1.37651,1,8.57818
148864,437215448,G,58.7456,-1.98443,55.2216,19.9417,55.2573,0.353481,1.60672,-1,G,10.7168,5.36603,-5.58169,7.40865,7.74271,0.850533,-0.805095,-1,40.0178
148864,437254352,G,17.1612,2.86373,-2.34568,16.7568,3.70178,2.21512,-0.686279,-1,G,8.3923,-4.07029,-0.806141,7.29399,4.14935,1.32979,-2.94607,-1,7.94655
148864,437260280,G,8.31435,0.780603,-4.81946,6.7291,4.88227,1.12529,-1.41022,-1,T,2.9887,-0.878765,0.85823,2.72257,1.22833,1.53646,2.36802,-1,4.76698
148864,437280432,G,5.38102,4.51959,1.60668,2.43641,4.79667,0.4883,0.34156,-1,G,4.83754,-2.20162,-2.86396,-3.21578,3.61239,-0.801572,-2.22618,1,9.84163
148864,437370280,G,9.51202,2.43436,-4.00352,-8.27726,4.68554,-1.33408,-1.02448,-1,G,7.53034,1.22862,4.88746,-5.59446,5.03952,-0.957137,1.32452,1,9.15524
148864,437382528,G,7.29692,1.07344,4.00749,-6.00181,4.14876,-1.1648,1.30908,1,G,23.3067,-5.14929,1.3819,22.6885,5.3315,2.1549,2.8794,-1,24.7483
148864,437411832,G,9.34689,1.89324,2.731,-8.73559,3.32306,-1.69403,0.964621,1,G,12.8266,0.3422,-6.58492,11.0014,6.5938,1.28471,-1.51888,-1,21.6028
148864,437411336,G,5.06246,2.90211,-3.75147,-1.76682,4.74297,-0.364396,-0.912366,-1,G,7.31598,-5.52718,4.75075,-0.626903,7.2883,-0.0859093,2.43159,1,11.8155
148864,436365401,G,9.74767,4.21009,2.75744,-8.3473,5.03273,-1.27964,0.579855,-1,G,8.78373,-5.00646,-3.37104,-6.38077,6.03561,-0.921239,-2.54898,1,11.202
148864,436378513,G,19.379,-1.46908,4.95254,18.6775,5.16584,1.997,1.85916,-1,T,4.32943,-0.841519,0.228103,4.23941,0.871886,2.28508,2.87689,1,2.17424
148864,436401985,G,8.22964,-2.27134,-2.41631,-7.53115,3.31626,-1.55865,-2.32528,1,G,3.96375,-1.88925,-2.71746,-2.17861,3.30966,-0.618135,-2.17831,-1,3.27617
148864,436408857,G,7.15856,-3.44623,5.76562,2.47284,6.71706,0.360297,2.10954,-1,G,5.00445,-2.19444,-4.35343,1.12495,4.87523,0.228748,-2.0377,-1,10.059
148864,436494873,G,13.6017,6.08227,7.10189,-9.87745,9.35045,-0.920671,0.862582,-1,G,6.4597,-4.34427,-2.27437,4.20372,4.90361,0.776766,-2.6593,1,18.5457
148864,436506273,G,7.13134,-1.45951,-2.88949,-6.35339,3.23718,-1.4268,-2.03852,-1,G,16.1667,3.22357,1.88094,15.7297,3.7322,2.14548,0.528196,-1,21.231
148864,436523001,G,8.05573,-1.29681,-3.90832,-6.92292,4.11785,-1.29125,-1.89117,-1,G,8.07546,6.57181,2.04345,-4.22345,6.88218,-0.580519,0.301465,1,10.2308
148864,436531777,G,7.65417,1.50858,2.72967,-6.98915,3.1188,-1.54649,1.06591,1,G,6.83617,-0.0399378,-3.61237,-5.8027,3.61259,-1.25229,-1.58185,1,6.58806
148864,436565633,G,6.33954,5.34192,3.26534,0.99001,6.26087,0.157475,0.548663,-1,T,3.43,-0.29669,-0.972846,-3.27404,1.01708,-1.88553,-1.86681,1,7.71475
148864,436546673,G,44.8369,-20.3342,1.33891,-39.9382,20.3782,-1.42553,3.07584,-1,T,7.09275,-2.55491,1.57175,-6.42635,2.99966,-1.50555,2.59008,-1,3.82475
148864,436617369,G,9.75471,2.45059,-8.76542,3.50788,9.10154,0.37646,-1.29818,1,G,8.54482,-5.03134,6.17815,-3.08526,7.96768,-0.378145,2.25424,-1,17.926
148864,436640401,G,5.93852,2.5319,-1.64541,-5.11244,3.01959,-1.29731,-0.576284,1,G,5.40841,-1.09622,3.65197,3.83422,3.81294,0.885313,1.86241,-1,11.0014
148864,436637089,G,5.61485,-4.99179,-1.55022,2.04798,5.22696,0.382422,-2.84048,1,T,6.45101,-0.415889,2.90072,-5.74606,2.93038,-1.42599,1.7132,-1,10.042
148864,436645905,G,10.6891,4.25053,-1.31324,9.71876,4.44878,1.52327,-0.299656,-1,G,13.9099,-7.26796,7.62349,9.08485,10.5328,0.780751,2.33232,-1,14.2342
148864,436646825,G,9.42195,-4.94481,-0.0881696,8.01891,4.94559,1.26028,-3.12376,-1,G,12.8376,11.3948,-5.51506,-2.12925,12.6593,-0.167413,-0.450763,1,19.6926
148864,436649241,G,49.3248,11.9726,5.78205,-47.4989,13.2957,-1.98545,0.449907,-1,T,3.35494,0.128459,0.905761,-3.22607,0.914825,-1.97296,1.42991,1,3.31139
148864,436691265,G,22.3556,-1.65345,-4.81024,-21.769,5.08649,-2.16043,-1.90188,1,G,20.8962,3.46246,4.14345,-20.1862,5.3997,-2.02923,0.874694,-1,10.3325
148864,436729665,G,59.4994,-12.7805,-12.4783,-56.7549,17.862,-1.87311,-2.36816,1,T,5.20275,-0.229056,-1.00398,-5.09872,1.02978,-2.30284,-1.7951,1,3.07851
148864,436757953,G,74.742,20.7526,0.285487,71.8025,20.7545,1.95456,0.0137558,-1,T,4.16762,0.815754,0.622573,4.03792,1.02618,2.0788,0.651888,1,2.98911
148864,436767233,G,7.63505,-5.01044,-3.08269,-4.86573,5.88281,-0.753697,-2.59003,1,G,6.36404,-4.7646,-3.48573,-2.37448,5.90353,-0.39209,-2.50998,-1,2.20417
148864,436811553,G,12.7039,-7.32592,-3.14181,-9.89124,7.97121,-1.04188,-2.73645,1,G,10.0458,1.45464,2.84142,9.52456,3.19212,1.8133,1.09764,-1,21.9739
148864,436852737,G,8.93697,4.49258,-0.896622,7.67275,4.58118,1.28799,-0.19699,1,G,4.48212,0.89291,4.37923,-0.321376,4.46934,-0.071845,1.36966,-1,9.21397
148864,437025153,G,4.30097,0.791084,4.17569,-0.651855,4.24997,-0.152784,1.38357,-1,T,13.2753,-4.80518,2.00487,12.2112,5.20665,1.5882,2.74632,1,10.9998
148864,437024465,G,62.5131,14.023,-47.2801,38.4164,49.3159,0.716175,-1.28247,-1,T,3.52206,0.455679,-1.03408,3.33418,1.13003,1.80269,-1.15574,-1,8.58106
148864,437045873,G,13.9812,0.345285,5.9819,12.6317,5.99185,1.49098,1.51314,-1,G,18.1802,3.8567,7.3262,16.1852,8.27933,1.42328,1.08623,1,3.02944
148864,437055217,G,45.0088,10.7229,12.6767,41.8342,16.6036,1.65448,0.868701,1,T,4.98723,1.24021,-0.154246,4.82695,1.24977,2.06076,-0.123735,-1,4.73405
148864,437094193,G,13.0579,-4.12597,1.66395,12.2763,4.44886,1.73949,2.75826,-1,G,12.557,-1.01006,5.77398,11.1044,5.86166,1.3954,1.74398,-1,5.26954
148864,437130377,G,39.6096,4.89043,5.18716,-38.9627,7.12902,-2.39984,0.814835,-1,G,12.54,-4.92006,1.51743,-11.4338,5.14875,-1.53819,2.84243,1,11.6117
148864,437112681,G,12.7768,5.89058,-7.3061,8.66931,9.38499,0.826411,-0.892252,-1,T,3.31544,-0.697844,-0.278075,3.22749,0.751207,2.1642,-2.7624,-1,5.73948
148864,437133129,G,14.5985,-3.51917,0.119587,-14.1671,3.5212,-2.10036,3.10762,-1,G,7.58611,4.81794,0.846253,-5.79735,4.89169,-1.00643,0.173873,-1,9.53723
148864,437132921,G,23.1578,-4.74433,0.807725,-22.652,4.81259,-2.25326,2.97296,1,T,6.59516,-0.328385,2.37538,-6.14286,2.39797,-1.6699,1.70817,-1,4.49804
148864,437155769,G,8.63456,2.86935,-4.45016,-6.81963,5.29501,-1.07107,-0.998104,1,G,6.94793,-1.83483,3.24845,5.86033,3.73082,1.2334,2.08496,1,15.4719
148864,437162457,G,8.17325,-2.84767,-1.85931,7.43132,3.40092,1.52347,-2.56317,1,G,7.04106,-2.00028,-5.23447,4.262,5.60364,0.701587,-1.93581,-1,4.57353
148864,437189025,G,14.7647,-12.2305,-8.23941,0.715376,14.747,0.048491,-2.54875,-1,T,5.98694,-5.59527,-1.69326,1.28765,5.84587,0.218524,-2.84773,-1,3.19399
148864,437196657,G,27.5564,-25.6225,3.72569,9.43132,25.8919,0.356648,2.9972,-1,G,5.04335,4.98344,-0.590928,-0.490192,5.01836,-0.0975251,-0.118027,1,23.388
148864,437245881,G,10.7654,5.41308,0.829952,-9.26782,5.47634,-1.29693,0.152139,-1,G,24.059,-3.21259,-4.31362,-23.4499,5.37848,-2.17851,-2.21093,1,11.1944
148864,437263121,G,8.25057,3.03956,0.182599,7.66736,3.04504,1.65389,0.0600019,-1,G,10.8875,-6.54497,-2.00361,8.46618,6.84479,1.03937,-2.84452,-1,9.50642
148864,437285841,G,15.2291,-3.13798,3.57086,14.4678,4.75373,1.8321,2.29176,1,G,9.46573,-2.51395,-3.09341,8.58486,3.98611,1.51033,-2.25322,-1,6.79991
